1.0000000000000000e+00	1.0000000000000000e+00
2.0000000000000000e+00	5.0000000000000000e-01
3.0000000000000000e+00	3.3333333333333331e-01
4.0000000000000000e+00	2.5000000000000000e-01
5.0000000000000000e+00	2.0000000000000001e-01
6.0000000000000000e+00	1.6666666666666666e-01
7.0000000000000000e+00	1.4285714285714285e-01
8.0000000000000000e+00	1.2500000000000000e-01
9.0000000000000000e+00	1.1111111111111110e-01
1.0000000000000000e+01	1.0000000000000001e-01
1.1000000000000000e+01	9.0909090909090912e-02
1.2000000000000000e+01	8.3333333333333329e-02
1.3000000000000000e+01	7.6923076923076927e-02
1.4000000000000000e+01	7.1428571428571425e-02
1.5000000000000000e+01	6.6666666666666666e-02
1.6000000000000000e+01	6.2500000000000000e-02
1.7000000000000000e+01	5.8823529411764705e-02
1.8000000000000000e+01	5.5555555555555552e-02
1.9000000000000000e+01	5.2631578947368418e-02
2.0000000000000000e+01	5.0000000000000003e-02
2.1000000000000000e+01	4.7619047619047616e-02
2.2000000000000000e+01	4.5454545454545456e-02
2.3000000000000000e+01	4.3478260869565216e-02
2.4000000000000000e+01	4.1666666666666664e-02
2.5000000000000000e+01	4.0000000000000001e-02
2.6000000000000000e+01	3.8461538461538464e-02
2.7000000000000000e+01	3.7037037037037035e-02
2.8000000000000000e+01	3.5714285714285712e-02
2.9000000000000000e+01	3.4482758620689655e-02
3.0000000000000000e+01	3.3333333333333333e-02
3.1000000000000000e+01	3.2258064516129031e-02
3.2000000000000000e+01	3.1250000000000000e-02
3.3000000000000000e+01	3.0303030303030304e-02
3.4000000000000000e+01	2.9411764705882353e-02
3.5000000000000000e+01	2.8571428571428571e-02
3.6000000000000000e+01	2.7777777777777776e-02
3.7000000000000000e+01	2.7027027027027029e-02
3.8000000000000000e+01	2.6315789473684209e-02
3.9000000000000000e+01	2.5641025641025640e-02
4.0000000000000000e+01	2.5000000000000001e-02
4.1000000000000000e+01	2.4390243902439025e-02
4.2000000000000000e+01	2.3809523809523808e-02
4.3000000000000000e+01	2.3255813953488372e-02
4.4000000000000000e+01	2.2727272727272728e-02
4.5000000000000000e+01	2.2222222222222223e-02
4.6000000000000000e+01	2.1739130434782608e-02
4.7000000000000000e+01	2.1276595744680851e-02
4.8000000000000000e+01	2.0833333333333332e-02
4.9000000000000000e+01	2.0408163265306121e-02
5.0000000000000000e+01	2.0000000000000000e-02
5.1000000000000000e+01	1.9607843137254902e-02
5.2000000000000000e+01	1.9230769230769232e-02
5.3000000000000000e+01	1.8867924528301886e-02
5.4000000000000000e+01	1.8518518518518517e-02
5.5000000000000000e+01	1.8181818181818181e-02
5.6000000000000000e+01	1.7857142857142856e-02
5.7000000000000000e+01	1.7543859649122806e-02
5.8000000000000000e+01	1.7241379310344827e-02
5.9000000000000000e+01	1.6949152542372881e-02
6.0000000000000000e+01	1.6666666666666666e-02
6.1000000000000000e+01	1.6393442622950821e-02
6.2000000000000000e+01	1.6129032258064516e-02
6.3000000000000000e+01	1.5873015873015872e-02
6.4000000000000000e+01	1.5625000000000000e-02
6.5000000000000000e+01	1.5384615384615385e-02
6.6000000000000000e+01	1.5151515151515152e-02
6.7000000000000000e+01	1.4925373134328358e-02
6.8000000000000000e+01	1.4705882352941176e-02
6.9000000000000000e+01	1.4492753623188406e-02
7.0000000000000000e+01	1.4285714285714285e-02
7.1000000000000000e+01	1.4084507042253521e-02
7.2000000000000000e+01	1.3888888888888888e-02
7.3000000000000000e+01	1.3698630136986301e-02
7.4000000000000000e+01	1.3513513513513514e-02
7.5000000000000000e+01	1.3333333333333334e-02
7.6000000000000000e+01	1.3157894736842105e-02
7.7000000000000000e+01	1.2987012987012988e-02
7.8000000000000000e+01	1.2820512820512820e-02
7.9000000000000000e+01	1.2658227848101266e-02
8.0000000000000000e+01	1.2500000000000001e-02
8.1000000000000000e+01	1.2345679012345678e-02
8.2000000000000000e+01	1.2195121951219513e-02
8.3000000000000000e+01	1.2048192771084338e-02
8.4000000000000000e+01	1.1904761904761904e-02
8.5000000000000000e+01	1.1764705882352941e-02
8.6000000000000000e+01	1.1627906976744186e-02
8.7000000000000000e+01	1.1494252873563218e-02
8.8000000000000000e+01	1.1363636363636364e-02
8.9000000000000000e+01	1.1235955056179775e-02
9.0000000000000000e+01	1.1111111111111112e-02
9.1000000000000000e+01	1.0989010989010990e-02
9.2000000000000000e+01	1.0869565217391304e-02
9.3000000000000000e+01	1.0752688172043012e-02
9.4000000000000000e+01	1.0638297872340425e-02
9.5000000000000000e+01	1.0526315789473684e-02
9.6000000000000000e+01	1.0416666666666666e-02
9.7000000000000000e+01	1.0309278350515464e-02
9.8000000000000000e+01	1.0204081632653060e-02
9.9000000000000000e+01	1.0101010101010102e-02
1.0000000000000000e+02	1.0000000000000000e-02
